id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url
1265,Vizzit,900.0,40.0,22.5,Appartement,3 pièce - 40 m² - s,69003,Lyon,45.74923,4.8768,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ac68fimq4qthq0j3
1241,Vizzit,725.0,21.0,34.52,Studio,21 m² - Studio,69007,Lyon,45.74939,4.85828,https://www.vizzit.fr/fr/property/appartement/lyon-7/A2t76los6tq3k4qr
1076,Vizzit,1476.0,106.0,13.92,Appartement,5 pièce - 106 m² - s,69007,Lyon,45.7494,4.84618,https://www.vizzit.fr/fr/property/appartement/lyon-7/A1peougvmn1i0y4a
1472,Vizzit,1020.0,50.0,20.4,Appartement,3 pièce - 50 m² - s,69003,Lyon,45.74946,4.86825,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ax8ov21puyz8azjn
1428,Vizzit,570.0,30.0,19.0,Studio,30 m² - Studio,69007,Lyon,45.7495,4.8424,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aady33txqwpv1gzu
1028,Vizzit,967.0,48.0,20.15,Appartement,2 pièce - 48 m² - s,69007,Lyon,45.74951,4.8561,https://www.vizzit.fr/fr/property/appartement/lyon-7/Azhpoxt7nuwj6bgg
1089,Vizzit,1395.0,75.0,18.6,Appartement,3 pièce - 75 m² - s,69007,Lyon,45.74952,4.84281,https://www.vizzit.fr/fr/property/appartement/lyon-7/Ahh1sm0uzi0bo3nm
1024,Vizzit,898.0,38.0,23.63,Appartement,2 pièce - 38 m² - s,69007,Lyon,45.74952,4.84683,https://www.vizzit.fr/fr/property/appartement/lyon-7/Ax2tioxss9fb96w4
1282,Vizzit,1050.0,61.0,17.21,Appartement,3 pièce - 61 m² - s,69007,Lyon,45.74952,4.85113,https://www.vizzit.fr/fr/property/appartement/lyon-7/A4ybeun9itexufiu
1487,Vizzit,1141.0,75.0,15.21,Appartement,4 pièce - 75 m² - s,69003,Lyon,45.74969,4.86824,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aoiu338sqs1yck9l
1326,Vizzit,720.0,28.0,25.71,Studio,28 m² - Studio,69007,Lyon,45.74981,4.84612,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aoit1m9oxvtzwn8b
1126,Vizzit,728.0,34.0,21.41,Appartement,1 pièce - 34 m²,69007,Lyon,45.75004,4.84169,https://www.vizzit.fr/fr/property/appartement/lyon-7/A2uxd14a1nsa8qno
1451,Vizzit,530.0,20.0,26.5,Studio,20 m² - Studio,69003,Lyon,45.75012,4.86496,https://www.vizzit.fr/fr/property/appartement/lyon-3/A4gpm2sy214hjan5
1370,Vizzit,1475.0,69.0,21.38,Appartement,3 pièce - 69 m² - s,69003,Lyon,45.75015,4.88565,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aevxlu3cexaqxc0b
1072,Vizzit,795.0,29.0,27.41,Appartement,1 pièce - 29 m²,69003,Lyon,45.75025,4.88223,https://www.vizzit.fr/fr/property/appartement/lyon-3/A2ng11x7ga4iekl7
1062,Vizzit,1480.0,69.0,21.45,Appartement,3 pièce - 69 m² - s,69003,Lyon,45.75031,4.86676,https://www.vizzit.fr/fr/property/appartement/lyon-3/Atm66etxwq6e7f47
1491,Vizzit,1155.0,73.0,15.82,Appartement,4 pièce - 73 m² - s,69003,Lyon,45.75034,4.88532,https://www.vizzit.fr/fr/property/appartement/lyon-3/A1zm70asbv3t0458
1396,Vizzit,1060.0,56.0,18.93,Appartement,2 pièce - 56 m² - s,69007,Lyon,45.75037,4.84967,https://www.vizzit.fr/fr/property/appartement/lyon-7/A5mtqd5icc8i9a3i
1474,Vizzit,940.0,29.0,32.41,Appartement,1 pièce - 29 m²,69002,Lyon,45.75047,4.82868,https://www.vizzit.fr/fr/property/appartement/lyon-2/A9rr6e8kgahegq56
1172,Vizzit,653.0,48.0,13.6,Appartement,2 pièce - 48 m² - s,69003,Lyon,45.75074,4.87474,https://www.vizzit.fr/fr/property/appartement/lyon-3/Are6c8u777v93e9j
1219,Vizzit,980.0,35.0,28.0,Appartement,3 pièce - 35 m² - s,69003,Lyon,45.75076,4.87597,https://www.vizzit.fr/fr/property/appartement/lyon-3/Az4uaziv6rhoq2z3
1258,Vizzit,485.0,18.0,26.94,Studio,18 m² - Studio,69007,Lyon,45.75082,4.85558,https://www.vizzit.fr/fr/property/appartement/lyon-7/A7q8ox6sr05k8m0h
1206,Vizzit,883.0,50.0,17.66,Appartement,2 pièce - 50 m² - s,69002,Lyon,45.75089,4.83036,https://www.vizzit.fr/fr/property/appartement/lyon-2/Apu8lcrw3hq216zq
1247,Vizzit,715.0,32.0,22.34,Appartement,1 pièce - 32 m²,69002,Lyon,45.75089,4.83036,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aescekqovuau48ue
1284,Vizzit,504.0,26.0,19.38,Appartement,2 pièce - 26 m² - s,69002,Lyon,45.75089,4.83036,https://www.vizzit.fr/fr/property/appartement/lyon-2/A58disqyxu5o7ujo
1439,Vizzit,1030.0,53.0,19.43,Appartement,2 pièce - 53 m² - s,69002,Lyon,45.75089,4.83036,https://www.vizzit.fr/fr/property/appartement/lyon-2/Afvg531r4c2imwuc
1490,Vizzit,692.0,43.0,16.09,Appartement,3 pièce - 43 m² - s,69002,Lyon,45.75089,4.83036,https://www.vizzit.fr/fr/property/appartement/lyon-2/Axin6to8pdk7aid1
1494,Vizzit,2016.0,193.0,10.45,Appartement,6 pièce - 193 m² - s,69002,Lyon,45.75089,4.83036,https://www.vizzit.fr/fr/property/appartement/lyon-2/A9pmchmeuq9etq6e
1304,Vizzit,562.0,15.0,37.47,Studio,15 m² - Studio,69007,Lyon,45.75103,4.8423,https://www.vizzit.fr/fr/property/appartement/lyon-7/A3hkkbpbiecvhb0t
1084,Vizzit,540.0,21.0,25.71,Appartement,1 pièce - 21 m²,69002,Lyon,45.75113,4.829983,https://www.vizzit.fr/fr/property/appartement/lyon-2/Azlw4ia2i5ag5bji
1492,Vizzit,745.0,44.0,16.93,Appartement,2 pièce - 44 m² - s,69003,Lyon,45.75121,4.88345,https://www.vizzit.fr/fr/property/appartement/lyon-3/Abg2iyos9cmg3lsc
1183,Vizzit,830.0,43.0,19.3,Appartement,2 pièce - 43 m² - s,69003,Lyon,45.75139,4.89031,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ay4uygm5wocglohh
1141,Vizzit,1350.0,62.0,21.77,Appartement,4 pièce - 62 m² - s,69002,Lyon,45.75144,4.82567,https://www.vizzit.fr/fr/property/appartement/lyon-2/Awz14mxp0v59c2o1
1412,Vizzit,710.0,37.0,19.19,Appartement,2 pièce - 37 m² - s,69003,Lyon,45.75152,4.89507,https://www.vizzit.fr/fr/property/appartement/lyon-3/Amnofezh4e4dfd29
1462,Vizzit,485.0,24.0,20.21,Appartement,1 pièce - 24 m²,69007,Lyon,45.75173,4.83643,https://www.vizzit.fr/fr/property/appartement/lyon-7/Ag47m3peu0q77k0s
1038,Vizzit,1347.0,59.0,22.83,Appartement,2 pièce - 59 m² - s,69002,Lyon,45.75174,4.82815,https://www.vizzit.fr/fr/property/appartement/lyon-2/A3zghjd755l4co5k
1175,Vizzit,914.0,60.0,15.23,Appartement,3 pièce - 60 m² - s,69003,Lyon,45.75183,4.86895,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ao6rhg8ipkjttwpy
1347,Vizzit,714.0,33.0,21.64,Studio,33 m² - Studio,69007,Lyon,45.75186,4.84703,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aslaz6bhsc1yjicq
1211,Vizzit,1660.0,94.0,17.66,Appartement,3 pièce - 94 m² - s,69002,Lyon,45.75189,4.82758,https://www.vizzit.fr/fr/property/appartement/lyon-2/A5lxn3lr0acwmsjz
1331,Vizzit,724.0,25.0,28.96,Studio,25 m² - Studio,69007,Lyon,45.75227,4.84676,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aulfqsb5o7fzo3pq
1495,Vizzit,781.0,47.0,16.62,Appartement,2 pièce - 47 m² - s,69007,Lyon,45.75227,4.84676,https://www.vizzit.fr/fr/property/appartement/lyon-7/Apomxwt9vfdeglxk
1499,Vizzit,817.0,73.0,11.19,Appartement,3 pièce - 73 m² - s,69007,Lyon,45.75227,4.84676,https://www.vizzit.fr/fr/property/appartement/lyon-7/An0nzrir593g6z1s
1050,Vizzit,544.0,23.0,23.65,Studio,23 m² - Studio,69007,Lyon,45.75232,4.84314,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aji9tkgvdk1ne267
1323,Vizzit,895.0,51.0,17.55,Appartement,2 pièce - 51 m² - s,69002,Lyon,45.75234,4.83222,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aflv0flfz92fq4tk
1450,Vizzit,795.0,39.0,20.38,Appartement,1 pièce - 39 m²,69007,Lyon,45.75235,4.84044,https://www.vizzit.fr/fr/property/appartement/lyon-7/Ag13hgry80xxhc6c
1355,Vizzit,850.0,29.0,29.31,Appartement,1 pièce - 29 m²,69002,Lyon,45.75241,4.8272,https://www.vizzit.fr/fr/property/appartement/lyon-2/Anvc9cywvnn04q1c
1486,Vizzit,680.0,44.0,15.45,Appartement,1 pièce - 44 m²,69002,Lyon,45.75241,4.8272,https://www.vizzit.fr/fr/property/appartement/lyon-2/Ah91avo6k1v7flry
1440,Vizzit,665.0,24.0,27.71,Appartement,2 pièce - 24 m² - s,69003,Lyon,45.75244,4.89118,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aeerl0sekfadeckd
1085,Vizzit,469.0,18.0,26.06,Studio,18 m² - Studio,69007,Lyon,45.75247,4.83915,https://www.vizzit.fr/fr/property/appartement/lyon-7/Atwphl7coyaeykx9
1309,Vizzit,1340.0,85.0,15.76,Appartement,3 pièce - 85 m² - s,69005,Lyon,45.75251,4.79513,https://www.vizzit.fr/fr/property/appartement/lyon-5/Avfk2wvhvbd35aep
1291,Vizzit,1738.0,68.0,25.56,Appartement,3 pièce - 68 m² - s,69002,Lyon,45.75253,4.82874,https://www.vizzit.fr/fr/property/appartement/lyon-2/Azxdzpp4z82dbopg
1037,Vizzit,1470.0,81.0,18.15,Appartement,3 pièce - 81 m² - s,69002,Lyon,45.75261,4.8264,https://www.vizzit.fr/fr/property/appartement/lyon-2/Awp9gh23038mdyj6
1273,Vizzit,920.0,47.0,19.57,Appartement,2 pièce - 47 m² - s,69003,Lyon,45.75265,4.8661,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ab73izkiooc27q70
1031,Vizzit,950.0,56.0,16.96,Appartement,2 pièce - 56 m² - s,69002,Lyon,45.75266,4.83281,https://www.vizzit.fr/fr/property/appartement/lyon-2/A1b1pp6prmqb0fuw
1057,Vizzit,1070.0,40.0,26.75,Appartement,2 pièce - 40 m² - s,69007,Lyon,45.7527,4.83882,https://www.vizzit.fr/fr/property/appartement/lyon-7/A002r688tedsrgjm
1305,Vizzit,680.0,32.0,21.25,Studio,32 m² - Studio,69007,Lyon,45.7527,4.8427,https://www.vizzit.fr/fr/property/appartement/lyon-7/A5isdnpgpuvpmhv1
1059,Vizzit,473.0,31.0,15.26,Appartement,2 pièce - 31 m² - s,69007,Lyon,45.75274,4.83689,https://www.vizzit.fr/fr/property/appartement/lyon-7/Af0px6n6rfugx6t9
1165,Vizzit,901.0,51.0,17.67,Appartement,2 pièce - 51 m² - s,69003,Lyon,45.75288,4.85583,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ahxd2o44kgkc7jkk
1329,Vizzit,755.0,35.0,21.57,Studio,35 m² - Studio,69003,Lyon,45.7529,4.88538,https://www.vizzit.fr/fr/property/appartement/lyon-3/A1rhtc14cnt99xjl
1047,Vizzit,850.0,26.0,32.69,Appartement,2 pièce - 26 m² - s,69002,Lyon,45.75293,4.82601,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aylytgiv76stkorn
1191,Vizzit,1350.0,97.0,13.92,Appartement,3 pièce - 97 m² - s,69002,Lyon,45.75293,4.82601,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aaxhw203hwadfji5
1453,Vizzit,640.0,27.0,23.7,Appartement,2 pièce - 27 m² - s,69005,Lyon,45.75299,4.7956,https://www.vizzit.fr/fr/property/appartement/lyon-5/Ang0k1a1kdjbl4w7
1417,Vizzit,810.0,45.0,18.0,Appartement,2 pièce - 45 m² - s,69003,Lyon,45.75301,4.85097,https://www.vizzit.fr/fr/property/appartement/lyon-3/Awpb4dfgxvifxp1r
1035,Vizzit,1200.0,54.0,22.22,Appartement,2 pièce - 54 m² - s,69003,Lyon,45.75318,4.85612,https://www.vizzit.fr/fr/property/appartement/lyon-3/Atrhqur11n9i6v63
1430,Vizzit,1064.0,72.0,14.78,Appartement,3 pièce - 72 m² - s,69007,Lyon,45.7533,4.83964,https://www.vizzit.fr/fr/property/appartement/lyon-7/Ap4j3axnr2i98uh3
1311,Vizzit,1400.0,79.0,17.72,Appartement,3 pièce - 79 m² - s,69007,Lyon,45.75334,4.84811,https://www.vizzit.fr/fr/property/appartement/lyon-7/Amblww51krds4zb9
1310,Vizzit,650.0,25.0,26.0,Appartement,1 pièce - 25 m²,69003,Lyon,45.75335,4.85297,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ah29b2fljtf0n6hv
1324,Vizzit,1090.0,59.0,18.47,Appartement,3 pièce - 59 m² - s,69005,Lyon,45.75337,4.82269,https://www.vizzit.fr/fr/property/appartement/lyon-5/A5fbsxfwnno4uol3
1137,Vizzit,745.0,47.0,15.85,Appartement,2 pièce - 47 m² - s,69002,Lyon,45.75351,4.82777,https://www.vizzit.fr/fr/property/appartement/lyon-2/Af0n9xhpir25gssd
1391,Vizzit,727.0,30.0,24.23,Appartement,2 pièce - 30 m² - s,69003,Lyon,45.75351,4.89114,https://www.vizzit.fr/fr/property/appartement/lyon-3/Axyy5t5t43ntmw3t
1151,Vizzit,1300.0,48.0,27.08,Appartement,2 pièce - 48 m² - s,69007,Lyon,45.75354,4.8395,https://www.vizzit.fr/fr/property/appartement/lyon-7/Atz2heno9l0x5wfm
1204,Vizzit,805.0,50.0,16.1,Appartement,2 pièce - 50 m² - s,69005,Lyon,45.75363,4.80542,https://www.vizzit.fr/fr/property/appartement/lyon-5/A924c4qm7op8qy6i
1275,Vizzit,1810.0,91.0,19.89,Appartement,4 pièce - 91 m² - s,69003,Lyon,45.75371,4.86678,https://www.vizzit.fr/fr/property/appartement/lyon-3/A09f1p5xe7i5g59u
1353,Vizzit,865.0,49.0,17.65,Appartement,2 pièce - 49 m² - s,69007,Lyon,45.75377,4.84173,https://www.vizzit.fr/fr/property/appartement/lyon-7/A67e10xlvc0qljk6
1177,Vizzit,1500.0,93.0,16.13,Appartement,3 pièce - 93 m² - s,69007,Lyon,45.75382,4.84576,https://www.vizzit.fr/fr/property/appartement/lyon-7/Atuo42q9m1bc68qw
1064,Vizzit,960.0,38.0,25.26,Appartement,2 pièce - 38 m² - s,69003,Lyon,45.75388,4.88115,https://www.vizzit.fr/fr/property/appartement/lyon-3/A4kyzntxzfferzuw
1167,Vizzit,1355.0,85.0,15.94,Appartement,4 pièce - 85 m² - s,69005,Lyon,45.75393,4.78081,https://www.vizzit.fr/fr/property/appartement/lyon-5/Ac54v42h7bwkefdu
1360,Vizzit,1190.0,40.0,29.75,Studio,40 m² - Studio,69003,Lyon,45.75395,4.87571,https://www.vizzit.fr/fr/property/appartement/lyon-3/A7xmmdwad92pl3s2
1160,Vizzit,800.0,54.0,14.81,Appartement,3 pièce - 54 m² - s,69003,Lyon,45.75405,4.85727,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ans7rkk2kghzu09p
1173,Vizzit,1227.0,62.0,19.79,Appartement,3 pièce - 62 m² - s,69003,Lyon,45.75408,4.87179,https://www.vizzit.fr/fr/property/appartement/lyon-3/Akf0ntu8gi0lesto
1032,Vizzit,787.0,45.0,17.49,Appartement,2 pièce - 45 m² - s,69003,Lyon,45.75409,4.89005,https://www.vizzit.fr/fr/property/appartement/lyon-3/Asthwtrdrcfc5quf
1481,Vizzit,913.0,60.0,15.22,Appartement,3 pièce - 60 m² - s,69005,Lyon,45.75424,4.7967,https://www.vizzit.fr/fr/property/appartement/lyon-5/Ax945le44daqtdb9
1401,Vizzit,1080.0,40.0,27.0,Appartement,2 pièce - 40 m² - s,69005,Lyon,45.75432,4.79133,https://www.vizzit.fr/fr/property/appartement/lyon-5/A8ydxp4q5g7o0f2z
1365,Vizzit,1340.0,76.0,17.63,Appartement,3 pièce - 76 m² - s,69003,Lyon,45.75451,4.87702,https://www.vizzit.fr/fr/property/appartement/lyon-3/Avvqz8vcvm4ch3bb
1319,Vizzit,765.0,26.0,29.42,Appartement,2 pièce - 26 m² - s,69002,Lyon,45.75462,4.83019,https://www.vizzit.fr/fr/property/appartement/lyon-2/Azme9o6vczcw306f
1332,Vizzit,1220.0,73.0,16.71,Appartement,3 pièce - 73 m² - s,69003,Lyon,45.75467,4.86838,https://www.vizzit.fr/fr/property/appartement/lyon-3/Amjkqtet2hi66t37
1176,Vizzit,659.0,20.0,32.95,Studio,20 m² - Studio,69003,Lyon,45.7547,4.87644,https://www.vizzit.fr/fr/property/appartement/lyon-3/A5v0olqmk6er1vqt
1269,Vizzit,854.0,54.0,15.81,Appartement,2 pièce - 54 m² - s,69003,Lyon,45.7547,4.87644,https://www.vizzit.fr/fr/property/appartement/lyon-3/A5ppd02d0d8l9yet
1337,Vizzit,1065.0,89.0,11.97,Appartement,3 pièce - 89 m² - s,69003,Lyon,45.7547,4.87644,https://www.vizzit.fr/fr/property/appartement/lyon-3/At9lpevm9dtple8o
1418,Vizzit,1100.0,50.0,22.0,Appartement,3 pièce - 50 m² - s,69003,Lyon,45.7547,4.87644,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aipfbqm2qab9aja6
1449,Vizzit,580.0,20.0,29.0,Studio,20 m² - Studio,69003,Lyon,45.7547,4.87644,https://www.vizzit.fr/fr/property/appartement/lyon-3/Am7ruw668rhr40zu
1075,Vizzit,550.0,15.0,36.67,Appartement,1 pièce - 15 m²,69002,Lyon,45.75478,4.82977,https://www.vizzit.fr/fr/property/appartement/lyon-2/A8nl1ht9yavhahzt
1374,Vizzit,950.0,42.0,22.62,Appartement,2 pièce - 42 m² - s,69003,Lyon,45.75479,4.86794,https://www.vizzit.fr/fr/property/appartement/lyon-3/Actl5x8xc0h0pj2d
1178,Vizzit,990.0,56.0,17.68,Appartement,2 pièce - 56 m² - s,69005,Lyon,45.75484,4.78875,https://www.vizzit.fr/fr/property/appartement/lyon-5/Ayx9dgjqse77kej7
1114,Vizzit,1120.0,77.0,14.55,Appartement,4 pièce - 77 m² - s,69003,Lyon,45.75494,4.87519,https://www.vizzit.fr/fr/property/appartement/lyon-3/A1ihzunsnvaxdvpj
1081,Vizzit,552.0,25.0,22.08,Appartement,1 pièce - 25 m²,69003,Lyon,45.75496,4.84429,https://www.vizzit.fr/fr/property/appartement/lyon-3/A263dnmt6oyadzzc
1303,Vizzit,912.0,47.0,19.4,Appartement,2 pièce - 47 m² - s,69003,Lyon,45.75511,4.85637,https://www.vizzit.fr/fr/property/appartement/lyon-3/Azu02qu1c1lrs1hl
1368,Vizzit,750.0,37.0,20.27,Appartement,2 pièce - 37 m² - s,69005,Lyon,45.7552,4.8131,https://www.vizzit.fr/fr/property/appartement/lyon-5/A0ndeciptakhjgse
1135,Vizzit,530.0,27.0,19.63,Appartement,2 pièce - 27 m² - s,69002,Lyon,45.75564,4.83516,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aeimt4lyg2g7tuoy
1306,Vizzit,695.0,25.0,27.8,Studio,25 m² - Studio,69003,Lyon,45.75576,4.85846,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aqe3wjf9k2h2lxjb
1103,Vizzit,1500.0,83.0,18.07,Appartement,3 pièce - 83 m² - s,69002,Lyon,45.75581,4.83148,https://www.vizzit.fr/fr/property/appartement/lyon-2/Ab7ei0neo6znkbdf
1420,Vizzit,650.0,18.0,36.11,Studio,18 m² - Studio,69003,Lyon,45.75583,4.85128,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ae0qr2zkyyshqbjl
1117,Vizzit,800.0,21.0,38.1,Appartement,2 pièce - 21 m² - s,69005,Lyon,45.75619,4.8039,https://www.vizzit.fr/fr/property/appartement/lyon-5/Ahgj87wex3rdm3vt
1132,Vizzit,720.0,36.0,20.0,Appartement,1 pièce - 36 m²,69005,Lyon,45.75621,4.81192,https://www.vizzit.fr/fr/property/appartement/lyon-5/Ag0jhprc792w4en2
1461,Vizzit,800.0,28.0,28.57,Studio,28 m² - Studio,69003,Lyon,45.75621,4.8592,https://www.vizzit.fr/fr/property/appartement/lyon-3/Atm0k49rzfk4mlua
1314,Vizzit,1180.0,62.0,19.03,Appartement,2 pièce - 62 m² - s,69003,Lyon,45.75626,4.86346,https://www.vizzit.fr/fr/property/appartement/lyon-3/A7y76z6qky3cu84n
1086,Vizzit,750.0,30.0,25.0,Appartement,1 pièce - 30 m²,69003,Lyon,45.75627,4.86259,https://www.vizzit.fr/fr/property/appartement/lyon-3/Adg2y1lbqbzqyjej
1061,Vizzit,1340.0,67.0,20.0,Appartement,3 pièce - 67 m² - s,69003,Lyon,45.75636,4.85437,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ay9r3b2xfd2ue8de
1186,Vizzit,570.0,38.0,15.0,Appartement,2 pièce - 38 m² - s,69003,Lyon,45.7564,4.84442,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ac8941yy9n634lx0
1493,Vizzit,513.0,23.0,22.3,Studio,23 m² - Studio,69003,Lyon,45.7564,4.84442,https://www.vizzit.fr/fr/property/appartement/lyon-3/A3al1dze6qorqxcl
1215,Vizzit,662.0,39.0,16.97,Appartement,2 pièce - 39 m² - s,69005,Lyon,45.75641,4.81323,https://www.vizzit.fr/fr/property/appartement/lyon-5/Ax37smu6tf61pvq2
1097,Vizzit,1200.0,18.0,66.67,Studio,18 m² - Studio,69003,Lyon,45.75643,4.8722,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ai8teeoqc7hqek0v
1433,Vizzit,949.0,34.0,27.91,Appartement,1 pièce - 34 m²,69005,Lyon,45.7565,4.82413,https://www.vizzit.fr/fr/property/appartement/lyon-5/Aa4552ku7gm9e033
1148,Vizzit,660.0,20.0,33.0,Studio,20 m² - Studio,69003,Lyon,45.7566,4.8679,https://www.vizzit.fr/fr/property/appartement/lyon-3/Appx7jc8qej13one
1054,Vizzit,1070.0,50.0,21.4,Appartement,3 pièce - 50 m² - s,69003,Lyon,45.75662,4.84365,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ajan00dxrcpsewjn
1051,Vizzit,2800.0,150.0,18.67,Appartement,5 pièce - 150 m² - s,69002,Lyon,45.75664,4.83133,https://www.vizzit.fr/fr/property/appartement/lyon-2/Akx2nrjdc7hjed3z
1074,Vizzit,685.0,33.0,20.76,Appartement,1 pièce - 33 m²,69003,Lyon,45.75672,4.84675,https://www.vizzit.fr/fr/property/appartement/lyon-3/As5fz2v21tgpk77q
1429,Vizzit,716.0,25.0,28.64,Studio,25 m² - Studio,69002,Lyon,45.7568,4.8315,https://www.vizzit.fr/fr/property/appartement/lyon-2/An5apejn6azhdwpw
1286,Vizzit,760.0,15.0,50.67,Studio,15 m² - Studio,69003,Lyon,45.75696,4.85412,https://www.vizzit.fr/fr/property/appartement/lyon-3/Anzil52v57mkryxg
1087,Vizzit,1094.0,60.0,18.23,Appartement,2 pièce - 60 m² - s,69002,Lyon,45.75699,4.83222,https://www.vizzit.fr/fr/property/appartement/lyon-2/Alm2ws0dyvt787sx
1053,Vizzit,940.0,52.0,18.08,Appartement,2 pièce - 52 m² - s,69003,Lyon,45.757,4.87637,https://www.vizzit.fr/fr/property/appartement/lyon-3/A7n72ukkeqdgdvxg
1489,Vizzit,1130.0,56.0,20.18,Appartement,3 pièce - 56 m² - s,69005,Lyon,45.75707,4.80644,https://www.vizzit.fr/fr/property/appartement/lyon-5/Aux51zpfb6de1973
1079,Vizzit,616.0,29.0,21.24,Studio,29 m² - Studio,69003,Lyon,45.75709,4.86746,https://www.vizzit.fr/fr/property/appartement/lyon-3/Acjhthh0r9to4f5w
1212,Vizzit,1473.0,118.0,12.48,Appartement,4 pièce - 118 m² - s,69002,Lyon,45.75727,4.83482,https://www.vizzit.fr/fr/property/appartement/lyon-2/Ao6jd6sf04ylxn9d
1346,Vizzit,590.0,28.0,21.07,Appartement,1 pièce - 28 m²,69005,Lyon,45.75738,4.79621,https://www.vizzit.fr/fr/property/appartement/lyon-5/Auxx7jluzmvmpyx0
1307,Vizzit,665.0,16.0,41.56,Studio,16 m² - Studio,69003,Lyon,45.75751,4.8746,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ajy8zk3vxh2anqt8
1421,Vizzit,1095.0,58.0,18.88,Appartement,2 pièce - 58 m² - s,69003,Lyon,45.7576,4.85655,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aqpzidnde49wmgtt
1470,Vizzit,580.0,18.0,32.22,Studio,18 m² - Studio,69003,Lyon,45.75777,4.86962,https://www.vizzit.fr/fr/property/appartement/lyon-3/Avv3w1akydmoq8bw
1289,Vizzit,506.0,18.0,28.11,Studio,18 m² - Studio,69003,Lyon,45.75783,4.84949,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aet5h2w1ilvdg9os
1026,Vizzit,1160.0,33.0,35.15,Appartement,1 pièce - 33 m²,69002,Lyon,45.75798,4.82916,https://www.vizzit.fr/fr/property/appartement/lyon-2/A1m9odzlv4k20y0o
1091,Vizzit,910.0,27.0,33.7,Studio,27 m² - Studio,69002,Lyon,45.75798,4.82916,https://www.vizzit.fr/fr/property/appartement/lyon-2/Azipzjo7lxz7zl0o
1263,Vizzit,690.0,14.0,49.29,Studio,14 m² - Studio,69002,Lyon,45.75798,4.82916,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aiz9qkmv7jn7yddt
1199,Vizzit,1100.0,54.0,20.37,Appartement,2 pièce - 54 m² - s,69003,Lyon,45.7581,4.84177,https://www.vizzit.fr/fr/property/appartement/lyon-3/Apb136lse76zxxg8
1042,Vizzit,1045.0,75.0,13.93,Appartement,2 pièce - 75 m² - s,69003,Lyon,45.758105,4.842759,https://www.vizzit.fr/fr/property/appartement/lyon-3/Ainpl32eelz5fx2n
1138,Vizzit,629.0,26.0,24.19,Appartement,2 pièce - 26 m² - s,69003,Lyon,45.75816,4.87431,https://www.vizzit.fr/fr/property/appartement/lyon-3/Aalr3p83vw7u1eth
1092,Vizzit,1450.0,68.0,21.32,Appartement,3 pièce - 68 m² - s,69003,Lyon,45.75823,4.85017,https://www.vizzit.fr/fr/property/appartement/lyon-3/A0crq3zyjvesla2s
1367,Vizzit,780.0,52.0,15.0,Appartement,2 pièce - 52 m² - s,69005,Lyon,45.7583,4.7991,https://www.vizzit.fr/fr/property/appartement/lyon-5/A1tyxqcuy1wx7fo6
1067,Vizzit,880.0,50.0,17.6,Appartement,2 pièce - 50 m² - s,69003,Lyon,45.7583,4.85539,https://www.vizzit.fr/fr/property/appartement/lyon-3/A7ckxb0sivifi90p
1496,Vizzit,468.0,27.0,17.33,Appartement,1 pièce - 27 m²,69003,Lyon,45.75857,4.84176,https://www.vizzit.fr/fr/property/appartement/lyon-3/Apkjt9wpc218jlcd
1142,Vizzit,950.0,50.0,19.0,Appartement,2 pièce - 50 m² - s,69009,Lyon,45.7588,4.81129,https://www.vizzit.fr/fr/property/appartement/lyon-9/Ahaaj1716l6718s7
1390,Vizzit,2733.0,165.0,16.56,Appartement,5 pièce - 165 m² - s,69002,Lyon,45.75883,4.83113,https://www.vizzit.fr/fr/property/appartement/lyon-2/Aago8724n6sm25n1
